Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,CareerGrowthScore,CompanyExperienceRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryLevel_Medium,SalaryLevel_High,SalaryLevel_Very High,TenureLevel_Short Term,TenureLevel_Experienced,TenureLevel_Long Term
43,0,685,2,1,2,52,3,4,3,14809,16450,0,16,4,2,1,14,6,2,14,10,4,11,2.25,18,0.9333333333333333,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True
48,0,447,5,3,3,83,1,3,3,8815,4193,0,20,3,1,3,8,4,3,2,1,1,1,2.5,5,0.2222222222222222,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
55,0,360,7,5,1,46,4,5,4,19588,23218,2,19,3,4,2,14,6,1,11,4,3,4,2.5,12,0.7333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
19,0,1358,12,2,3,36,1,1,4,3141,10313,3,14,4,1,2,1,3,4,0,0,0,0,3.0,1,0.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
26,0,1406,17,4,2,64,2,1,3,1009,24653,1,21,3,1,3,3,6,3,3,2,1,1,2.25,4,0.75,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
30,1,1477,22,4,1,45,3,2,2,4449,15396,0,17,3,3,1,1,0,4,1,0,0,0,2.5,2,0.5,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
31,0,1349,16,4,3,94,3,3,3,9349,9775,0,25,3,2,2,10,3,2,4,1,1,3,2.5,5,0.36363636363636365,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
60,0,666,28,1,1,55,4,5,3,17993,3123,1,16,4,1,3,21,5,3,19,15,8,7,2.0,28,0.8636363636363636,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
51,0,1117,6,2,3,77,1,4,4,15026,22488,4,15,3,2,1,17,6,4,14,9,7,10,3.25,20,0.7777777777777778,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
31,0,498,6,2,1,58,4,2,1,6594,18585,0,11,4,4,3,5,6,1,5,4,0,2,1.75,6,0.8333333333333334,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
59,0,906,4,2,2,43,1,5,1,18681,23980,2,19,4,2,1,20,2,4,16,10,1,9,2.25,16,0.7619047619047619,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
39,0,454,11,5,1,52,3,3,2,7791,7520,1,18,4,3,2,13,4,3,5,3,3,4,2.25,9,0.35714285714285715,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
39,0,975,6,1,2,89,1,3,2,8512,6396,2,22,3,1,1,10,0,3,9,7,1,4,2.0,11,0.8181818181818182,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
36,0,691,23,3,1,35,3,3,4,8447,7953,1,13,3,3,2,11,0,3,8,2,4,2,2.75,9,0.6666666666666666,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
24,1,605,3,5,2,97,1,3,2,9252,11675,0,15,4,1,0,1,4,3,1,0,0,1,2.0,3,0.5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
58,1,222,27,5,1,31,1,5,1,16191,11464,3,14,3,1,3,20,2,4,20,13,2,10,1.75,20,0.9523809523809523,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
18,0,469,5,4,3,80,4,1,1,2119,21426,0,19,3,2,0,5,3,1,1,1,0,1,1.75,2,0.16666666666666666,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25,0,717,25,5,2,79,3,2,4,4285,25852,1,15,3,2,1,9,1,1,3,1,2,2,2.25,5,0.3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
27,0,929,7,3,2,72,2,2,3,2478,2460,0,17,3,2,3,10,5,1,5,4,1,3,2.0,7,0.45454545454545453,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
30,0,1269,19,4,3,34,2,2,4,4906,15393,4,24,3,4,0,8,0,4,5,4,2,4,3.75,8,0.5555555555555556,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False
23,0,1135,12,3,4,77,4,2,2,3700,17678,0,16,4,2,3,4,4,2,4,2,1,1,2.5,5,0.8,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
18,0,863,19,1,3,34,4,1,1,2535,8052,0,25,3,1,1,0,4,4,0,0,0,0,2.25,1,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
47,0,793,2,1,2,82,2,4,2,13414,12420,3,11,3,2,1,8,5,4,5,1,2,2,2.5,7,0.5555555555555556,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
59,0,756,9,5,2,85,1,4,1,14544,20327,2,17,3,1,3,15,1,2,10,6,4,6,1.5,14,0.625,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
23,0,1353,26,1,4,91,3,2,1,5200,14982,1,11,3,1,3,3,2,1,1,0,0,0,1.75,2,0.25,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
30,0,1271,10,2,1,57,1,2,4,3470,3678,2,19,3,3,3,7,3,4,5,3,2,1,3.0,7,0.625,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
39,0,644,6,4,2,76,2,3,2,8916,12513,2,15,3,3,2,16,2,2,13,5,5,11,2.25,13,0.7647058823529411,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
57,0,890,3,3,2,43,3,3,1,11404,10206,3,13,3,3,0,24,5,2,10,9,2,4,2.0,14,0.4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False
47,0,627,5,3,3,67,4,4,1,15290,6960,2,24,4,2,2,12,5,4,11,5,5,3,2.5,14,0.8461538461538461,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
50,0,893,28,5,3,81,1,4,2,14815,4672,1,20,4,4,2,19,5,2,16,9,6,6,2.75,19,0.8,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
42,0,696,16,4,3,42,1,2,4,5265,10772,3,13,3,1,3,11,3,2,6,3,0,2,2.5,5,0.5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
35,0,1289,20,5,4,89,2,3,3,7911,23530,3,21,3,2,2,12,4,2,12,4,6,2,2.75,13,0.9230769230769231,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
26,0,1085,8,4,1,56,3,1,3,2328,23538,2,11,3,1,1,8,1,4,3,1,1,1,2.25,3,0.3333333333333333,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
55,0,345,8,5,2,95,3,5,3,19289,5982,1,18,3,1,1,22,1,2,5,4,1,2,2.0,10,0.21739130434782608,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
52,0,140,20,4,2,36,4,4,4,12637,17310,2,20,3,3,2,15,2,4,10,6,1,7,3.25,11,0.625,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
19,1,1443,24,3,1,45,1,1,1,3264,20454,1,13,3,1,3,6,1,3,2,1,0,1,1.5,2,0.2857142857142857,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
48,0,596,7,5,1,81,4,4,2,13204,13980,1,25,3,3,1,8,5,1,3,2,1,2,1.75,7,0.3333333333333333,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
21,0,313,17,5,3,43,4,1,2,1009,2966,0,12,4,4,1,7,1,1,3,1,1,2,2.5,3,0.375,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
49,0,1139,14,1,3,100,4,3,1,7687,19678,1,11,3,4,3,15,6,3,12,9,5,8,2.75,17,0.75,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
53,0,763,3,5,2,96,4,4,3,15501,6222,3,18,4,3,3,17,2,1,11,3,4,9,2.25,11,0.6111111111111112,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
23,0,877,14,4,4,36,2,1,3,3166,6669,0,22,3,1,1,0,5,1,0,0,0,0,2.25,1,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
36,0,991,11,5,2,90,2,2,3,1237,9177,1,19,4,3,0,8,0,2,6,5,2,1,2.5,9,0.6666666666666666,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
23,1,534,3,4,3,61,2,1,1,2192,4172,1,12,3,3,2,8,5,2,6,5,2,1,2.25,8,0.6666666666666666,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
42,0,894,18,5,4,89,2,4,2,15084,25408,1,12,3,2,0,11,3,4,11,2,3,3,3.0,9,0.9166666666666666,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
57,0,1019,4,2,3,79,1,4,2,13642,15756,2,13,3,2,0,22,5,4,8,5,4,6,2.75,13,0.34782608695652173,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
21,1,959,6,1,3,52,2,1,1,3629,22396,0,25,3,1,2,3,1,4,3,2,1,2,2.25,4,0.75,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
35,1,1360,29,1,2,32,2,2,3,5026,2380,5,25,4,4,1,13,1,1,3,2,0,1,2.5,4,0.21428571428571427,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
59,0,648,6,2,4,52,4,5,3,19221,6811,5,12,3,4,0,21,6,4,13,6,1,3,3.75,12,0.5909090909090909,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
30,0,807,9,2,2,61,1,1,4,3042,5785,1,21,3,3,1,4,4,4,4,2,1,3,3.25,4,0.8,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
23,0,1150,3,3,2,67,4,2,4,4725,3877,0,23,3,3,2,4,3,3,4,1,1,2,3.0,4,0.8,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
39,0,1134,29,1,3,86,4,3,4,9186,19952,1,19,4,1,3,17,4,4,4,2,0,1,3.0,5,0.2222222222222222,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
39,0,1493,29,1,3,87,1,3,2,10338,6244,2,13,3,3,3,13,2,4,10,2,3,8,3.0,8,0.7142857142857143,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
46,0,379,1,3,1,50,4,3,1,8962,24548,1,13,3,4,1,14,6,3,9,6,5,6,2.25,14,0.6,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
31,0,1387,29,4,1,43,3,2,3,5625,20710,5,21,3,1,2,15,3,2,11,5,5,5,1.75,12,0.6875,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
59,0,762,29,1,1,76,3,5,3,17988,9198,2,19,3,2,1,24,0,2,17,6,7,8,2.0,18,0.68,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
40,1,402,13,3,1,82,4,3,2,9626,8807,1,13,3,4,2,14,2,2,5,1,2,3,2.25,6,0.3333333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False
30,1,508,5,4,1,73,4,2,2,4887,11623,1,11,3,4,0,8,6,2,1,1,0,0,2.25,3,0.1111111111111111,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
59,0,593,28,4,2,73,2,5,4,19673,15533,4,17,3,2,1,23,3,3,15,9,4,13,2.75,18,0.625,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
57,0,1488,20,1,1,79,3,5,4,19914,19054,0,16,3,2,1,22,5,2,8,5,2,6,2.25,12,0.34782608695652173,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
39,0,255,29,4,4,59,3,2,3,6685,13259,0,25,3,2,2,3,0,2,3,2,1,2,2.75,5,0.75,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
19,0,407,29,1,4,47,1,1,4,4207,22139,0,21,4,2,1,3,0,1,3,2,0,2,2.75,3,0.75,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
43,0,1100,11,2,4,86,1,3,1,9664,21244,0,17,3,2,1,12,1,3,4,2,1,3,2.5,6,0.3076923076923077,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
41,0,1425,13,2,1,41,3,2,3,3993,8574,2,19,4,3,2,10,3,1,5,3,1,1,2.0,6,0.45454545454545453,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
24,0,212,5,5,3,34,1,2,2,4469,11959,0,18,3,1,2,4,4,2,4,2,0,1,2.0,4,0.8,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
45,0,672,5,1,1,31,2,3,2,6853,22669,0,21,3,1,1,8,0,1,7,4,1,5,1.25,8,0.7777777777777778,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
54,0,673,10,4,3,58,1,3,4,6772,20165,1,19,3,1,3,11,6,2,5,2,2,1,2.5,7,0.4166666666666667,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
22,0,798,18,5,1,64,2,2,4,7330,26318,1,12,4,3,3,8,4,3,6,5,1,4,2.75,8,0.6666666666666666,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
49,1,1168,29,5,2,68,3,4,2,12817,4509,1,18,3,4,2,17,2,3,9,5,2,5,2.75,11,0.5,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
24,0,833,6,2,1,43,4,1,3,1648,4284,1,22,3,1,2,0,3,1,0,0,0,0,1.5,1,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
50,0,295,10,1,2,60,2,3,3,8433,14683,4,24,3,4,2,14,3,3,13,8,2,4,3.0,13,0.8666666666666667,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
36,1,439,22,2,2,76,2,3,4,7605,7680,2,25,3,1,0,13,5,2,9,2,4,6,2.25,9,0.6428571428571429,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
18,1,1133,13,4,3,50,4,1,1,5714,20529,2,21,4,1,1,1,0,2,0,0,0,0,1.75,1,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False
59,0,435,17,1,1,68,2,5,3,18672,20178,3,24,3,2,3,24,4,3,17,14,3,4,2.25,22,0.68,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
25,0,796,12,4,3,49,1,2,1,6034,13168,3,11,3,2,2,8,3,1,3,2,2,1,1.75,6,0.3333333333333333,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False
43,0,627,4,2,1,89,1,3,4,7563,3008,1,12,3,4,0,8,5,1,7,5,2,2,2.5,10,0.7777777777777778,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
25,1,715,27,4,1,61,4,1,1,1009,10839,0,13,3,1,0,4,2,1,0,0,0,0,1.0,1,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
